entry_va,name,role_candidate,role_confidence,recovery_status,build_integration_status,module_id,ghidra_body_bytes,source_paths,warnings,undefined_type_occurrences,generated_globals,register_values,unresolved_indirect_calls,pseudocode_file
0x00538f90,FUN_00538f90,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,106,,0,0,1,0,0,pseudocode/00538f90.c
0x00539000,CAsyncSocket,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,51,,0,4,0,0,0,pseudocode/00539000.c
0x00539040,FUN_00539040,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,23,,0,2,0,0,0,pseudocode/00539040.c
0x00539060,FUN_00539060,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,284,,0,2,5,0,0,pseudocode/00539060.c
0x00539180,FUN_00539180,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,103,,0,3,3,0,0,pseudocode/00539180.c
0x005391f0,FUN_005391f0,recovered_algorithm_with_new_cpp_api,independent_resource_byte_comparison_not_original_abi,compiled_algorithm_recovery_resource_validated,compiled_but_unlinked,archive,706,pack/LzssUtil.cpp,0,10,1,0,0,pseudocode/005391f0.c
0x005394c0,FUN_005394c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,142,,0,0,3,0,0,pseudocode/005394c0.c
0x00539550,FUN_00539550,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,1036,pack/LzssUtil.cpp,1,2,3,0,0,pseudocode/00539550.c
0x00539960,FUN_00539960,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,52,,0,0,2,0,0,pseudocode/00539960.c
0x005399a0,FUN_005399a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,45,,0,0,2,0,0,pseudocode/005399a0.c
0x005399d0,FUN_005399d0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,64,,0,3,4,0,0,pseudocode/005399d0.c
0x00539a10,FUN_00539a10,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,153,,0,7,3,0,0,pseudocode/00539a10.c
0x00539ab0,FUN_00539ab0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,108,,0,2,2,0,0,pseudocode/00539ab0.c
0x00539b20,FUN_00539b20,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,97,,0,2,2,0,0,pseudocode/00539b20.c
0x00539b90,FUN_00539b90,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,235,,0,5,2,1,0,pseudocode/00539b90.c
0x00539c80,FUN_00539c80,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,67,,0,2,0,0,0,pseudocode/00539c80.c
0x00539cd0,FUN_00539cd0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,28,,0,0,0,0,1,pseudocode/00539cd0.c
0x00539cf0,FUN_00539cf0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,95,,0,2,0,1,0,pseudocode/00539cf0.c
0x00539d60,~shared_ptr<class___ExceptionPtr>,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,62,,0,3,0,1,0,pseudocode/00539d60.c
0x00539db0,`vector_deleting_destructor',unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,163,,0,2,0,1,0,pseudocode/00539db0.c
0x00539e60,FUN_00539e60,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,97,pack/_ArcMngr.cpp,0,0,0,0,0,pseudocode/00539e60.c
0x00539ed0,FUN_00539ed0,recovered_algorithm_with_new_cpp_api,independent_resource_byte_comparison_not_original_abi,compiled_algorithm_recovery_resource_validated,compiled_but_unlinked,archive,640,pack/_ArcMngr.cpp,1,8,2,0,5,pseudocode/00539ed0.c
0x0053a170,FUN_0053a170,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,151,,0,1,0,0,0,pseudocode/0053a170.c
0x0053a210,FUN_0053a210,recovered_algorithm_with_new_cpp_api,independent_resource_byte_comparison_not_original_abi,compiled_algorithm_recovery_resource_validated,compiled_but_unlinked,archive,314,pack/_ArcMngr.cpp,4,9,1,0,0,pseudocode/0053a210.c
0x0053a350,FUN_0053a350,recovered_algorithm_with_new_cpp_api,independent_resource_byte_comparison_not_original_abi,compiled_algorithm_recovery_resource_validated,compiled_but_unlinked,archive,101,,2,3,0,0,0,pseudocode/0053a350.c
0x0053a3c0,FUN_0053a3c0,recovered_algorithm_with_new_cpp_api,independent_resource_byte_comparison_not_original_abi,compiled_algorithm_recovery_resource_validated,compiled_but_unlinked,archive,576,pack/_ArcMngr.cpp,1,3,5,0,2,pseudocode/0053a3c0.c
0x0053a620,FUN_0053a620,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,46,,0,4,0,0,0,pseudocode/0053a620.c
0x0053a650,FUN_0053a650,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,37,,0,2,0,0,0,pseudocode/0053a650.c
0x0053a680,FUN_0053a680,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,103,,0,1,0,0,0,pseudocode/0053a680.c
0x0053a6f0,FUN_0053a6f0,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,305,pack/_ArcMngr.cpp,0,8,1,0,1,pseudocode/0053a6f0.c
0x0053a830,FUN_0053a830,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,62,,0,1,0,0,0,pseudocode/0053a830.c
0x0053a870,FUN_0053a870,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,56,,0,3,0,0,0,pseudocode/0053a870.c
0x0053a8b0,FUN_0053a8b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,65,,1,7,0,0,0,pseudocode/0053a8b0.c
0x0053a900,FUN_0053a900,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,19,,0,0,0,0,0,pseudocode/0053a900.c
0x0053a920,FUN_0053a920,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,3,0,0,0,pseudocode/0053a920.c
0x0053a940,FUN_0053a940,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,26,,0,3,0,0,0,pseudocode/0053a940.c
0x0053a960,FUN_0053a960,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,65,,0,5,0,0,0,pseudocode/0053a960.c
0x0053a9b0,FUN_0053a9b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,71,,0,1,0,0,0,pseudocode/0053a9b0.c
0x0053aa00,FUN_0053aa00,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,71,,0,1,0,0,0,pseudocode/0053aa00.c
0x0053aa50,FUN_0053aa50,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,92,,0,5,0,0,0,pseudocode/0053aa50.c
0x0053aab0,FUN_0053aab0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,40,,0,0,0,0,0,pseudocode/0053aab0.c
0x0053aae0,FUN_0053aae0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,243,,0,1,0,0,0,pseudocode/0053aae0.c
0x0053abe0,FUN_0053abe0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,251,,0,1,0,0,0,pseudocode/0053abe0.c
0x0053ace0,FUN_0053ace0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,328,,0,2,1,1,0,pseudocode/0053ace0.c
0x0053ae30,FUN_0053ae30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,331,,0,2,1,1,0,pseudocode/0053ae30.c
0x0053af80,FUN_0053af80,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,200,,0,8,1,1,0,pseudocode/0053af80.c
0x0053b050,FUN_0053b050,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,155,,0,5,1,1,0,pseudocode/0053b050.c
0x0053b0f0,FUN_0053b0f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,155,,0,5,1,1,0,pseudocode/0053b0f0.c
0x0053b190,FUN_0053b190,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,78,,0,3,0,0,0,pseudocode/0053b190.c
0x0053b1e0,FUN_0053b1e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,78,,0,3,0,0,0,pseudocode/0053b1e0.c
0x0053b230,FUN_0053b230,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,78,,0,4,0,0,0,pseudocode/0053b230.c
0x0053b280,FUN_0053b280,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,18,,0,0,0,0,0,pseudocode/0053b280.c
0x0053b2a0,FUN_0053b2a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,65,,0,5,0,0,0,pseudocode/0053b2a0.c
0x0053b2f0,FUN_0053b2f0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,18,,0,0,0,0,0,pseudocode/0053b2f0.c
0x0053b310,FUN_0053b310,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,65,,0,5,0,0,0,pseudocode/0053b310.c
0x0053b360,FUN_0053b360,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,31,,0,4,0,0,0,pseudocode/0053b360.c
0x0053b380,FUN_0053b380,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,78,,0,7,0,0,0,pseudocode/0053b380.c
0x0053b3d0,FUN_0053b3d0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,57,,0,6,0,0,0,pseudocode/0053b3d0.c
0x0053b410,FUN_0053b410,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,67,,0,6,0,0,0,pseudocode/0053b410.c
0x0053b460,FUN_0053b460,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,13,,0,1,0,0,0,pseudocode/0053b460.c
0x0053b470,FUN_0053b470,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,13,,0,1,0,0,0,pseudocode/0053b470.c
0x0053b480,FUN_0053b480,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,17,,0,1,0,0,0,pseudocode/0053b480.c
0x0053b4a0,FUN_0053b4a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,44,,0,2,0,0,0,pseudocode/0053b4a0.c
0x0053b4d0,FUN_0053b4d0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,81,,0,1,0,0,0,pseudocode/0053b4d0.c
0x0053b530,FUN_0053b530,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,35,,0,0,0,0,0,pseudocode/0053b530.c
0x0053b560,FUN_0053b560,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,33,,0,0,0,0,0,pseudocode/0053b560.c
0x0053b590,FUN_0053b590,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,35,,0,0,0,0,0,pseudocode/0053b590.c
0x0053b5c0,FUN_0053b5c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,10716,,5,45,8,4,1,pseudocode/0053b5c0.c
0x0053e2b0,FUN_0053e2b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,217,,0,3,1,0,0,pseudocode/0053e2b0.c
0x0053e390,FUN_0053e390,game_or_engine_source_diagnostic,retained_source_string_reference,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,182,script/sptcmd.cpp,0,7,0,0,0,pseudocode/0053e390.c
0x0053e450,FUN_0053e450,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,84,,0,0,0,0,0,pseudocode/0053e450.c
0x0053e4b0,FUN_0053e4b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,166,,0,0,0,0,0,pseudocode/0053e4b0.c
0x0053e560,FUN_0053e560,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,82,,0,7,0,0,0,pseudocode/0053e560.c
0x0053e5c0,FUN_0053e5c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,58,,1,2,0,0,0,pseudocode/0053e5c0.c
0x0053e600,FUN_0053e600,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,41,,0,0,0,0,0,pseudocode/0053e600.c
0x0053e630,FUN_0053e630,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,102,,0,0,0,0,0,pseudocode/0053e630.c
0x0053e6a0,FUN_0053e6a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,120,,0,0,0,0,0,pseudocode/0053e6a0.c
0x0053e720,FUN_0053e720,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,146,,1,3,1,0,1,pseudocode/0053e720.c
0x0053e7c0,FUN_0053e7c0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,138,,1,3,1,0,1,pseudocode/0053e7c0.c
0x0053e850,FUN_0053e850,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,134,,0,4,0,0,1,pseudocode/0053e850.c
0x0053e8e0,FUN_0053e8e0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,54,,0,0,0,0,0,pseudocode/0053e8e0.c
0x0053e920,FUN_0053e920,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,72,,0,7,0,0,0,pseudocode/0053e920.c
0x0053e970,FUN_0053e970,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,278,,1,1,5,0,1,pseudocode/0053e970.c
0x0053ea90,FUN_0053ea90,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,206,,1,1,4,0,1,pseudocode/0053ea90.c
0x0053eb70,FUN_0053eb70,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,255,,1,1,4,0,1,pseudocode/0053eb70.c
0x0053ec80,FUN_0053ec80,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,190,,1,1,3,0,1,pseudocode/0053ec80.c
0x0053ed50,FUN_0053ed50,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,203,,0,2,0,0,1,pseudocode/0053ed50.c
0x0053ee30,FUN_0053ee30,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,157,,0,1,0,0,1,pseudocode/0053ee30.c
0x0053eee0,FUN_0053eee0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,191,,0,2,0,0,1,pseudocode/0053eee0.c
0x0053efb0,FUN_0053efb0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,152,,0,1,0,0,1,pseudocode/0053efb0.c
0x0053f050,FUN_0053f050,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,19,,0,0,0,1,0,pseudocode/0053f050.c
0x0053f070,FUN_0053f070,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,59,,0,0,0,0,0,pseudocode/0053f070.c
0x0053f0b0,FUN_0053f0b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,242,,0,1,0,0,0,pseudocode/0053f0b0.c
0x0053f1b0,FUN_0053f1b0,possible_crt_stl_or_library_function,ghidra_signature_or_library_name_only,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,156,,0,3,0,1,0,pseudocode/0053f1b0.c
0x0053f260,FUN_0053f260,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,265,,0,1,0,0,0,pseudocode/0053f260.c
0x0053f370,FUN_0053f370,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,32,,0,0,0,0,0,pseudocode/0053f370.c
0x0053f390,FUN_0053f390,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,32,,0,0,0,0,0,pseudocode/0053f390.c
0x0053f3b0,FUN_0053f3b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,923,,0,6,2,1,0,pseudocode/0053f3b0.c
0x0053f750,FUN_0053f750,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,36,,0,0,0,0,0,pseudocode/0053f750.c
0x0053f780,FUN_0053f780,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,41,,0,0,0,0,0,pseudocode/0053f780.c
0x0053f7b0,FUN_0053f7b0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,89,,1,7,0,0,0,pseudocode/0053f7b0.c
0x0053f810,FUN_0053f810,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,140,,0,4,0,0,0,pseudocode/0053f810.c
0x0053f8a0,FUN_0053f8a0,unclassified_application_or_library,unknown,pseudocode_only_not_recovered_cpp,not_compiled_from_recovered_cpp,,488,,0,5,1,1,0,pseudocode/0053f8a0.c
